input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
LCpl Andy Nowacki Memorial Highway,LCpl Andy Nowacki,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Mark T. Smykowski Memorial Highway,Sgt Mark T Smykowski,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Jason Gresko Memorial Highway ,Patrolman Jason Gresko Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lcpl Bret M. Poklar Memorial Highway,Lcpl Bret M Poklar,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSG Kyle R. McKee Memorial Highway,SSG Kyle R McKee,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Mathew Mazany Memorial Highway,Patrolman Mathew Mazany,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Col. Donald Blakeslee Memorial Bridge,Col Donald Blakeslee,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Atlantic and Pacific Highway,The Atlantic and Pacific,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tom Jenkins Memorial Highway,Tom Jenkins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Grant Memorial Highway,US Grant,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Judge Kenneth B. Ater Bridge,Judge Kenneth B Ater,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oakley C. Collins Memorial Bridge,Oakley C Collins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Licking County Veterans Memorial Highway,Licking County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Kirkersville Chief Steven ""Eric"" DiSario Memorial Highway",Kirkersville Chief Steven Eric DiSario,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Ron Rosser Medal of Honor Recipient Memorial Highway,SFC Ron Rosser Medal of Honor Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army PFC Herbert S. Bechtel Memorial Highway,Army PFC Herbert S Bechtel,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Frank J. Hossler Memorial Highway,Patrolman Frank J Hossler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army National Guard Sgt. Jeremy M. Hodge Memorial Highway,Army National Guard Sgt Jeremy M Hodge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Gunnery Sgt. David S. Spicer Memorial Highway,Marine Gunnery Sgt David S Spicer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Staff Sgt. Dennis J. Hansen Memorial Highway,Army Staff Sgt Dennis J Hansen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Edward K. Core, Jr. Memorial Highway",Edward K Core Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Staff Sgt. Dennis J. Hansen Memorial Highway,Army Staff Sgt Dennis J Hansen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army National Guard Sgt. Jeremy M. Hodge Memorial Highway,Army National Guard Sgt Jeremy M Hodge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Gunnery Sgt. David S. Spicer Memorial Highway,Marine Gunnery Sgt David S Spicer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gold Star Mothers' Memorial Highway,Gold Star Mothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Amvets Highway,Amvets,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Marine Lance Corporal David R. Hall Highway,US Marine Lance Corporal David R Hall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Master Sergeant Adam F. Benjamin Memorial Highway,Master Sergeant Adam F Benjamin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Louis Torres Memorial Highway,Sgt Louis Torres,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Specialist Jason N. Cox Memorial Highway,US Army Specialist Jason N Cox,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Police Chief Cel Rivera Memorial Highway,Police Chief Cel Rivera,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway,United Spanish War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Walter Churchill Highway,General Walter Churchill,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rosa Parks Highway,Rosa Parks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Catholic War Veterans of the U.S.A. Highway,Catholic War Veterans of the USA,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans' Glass City Skyway,Veterans Glass City Skyway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Toledo Firefighters J. Dickman and S. Machcinski Memorial Highway ,Toledo Firefighters J Dickman and S Machcinski Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oregon Jerusalem Vietnam Veterans Memorial Highway,Oregon Jerusalem Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Anthony Dia Memorial Highway,Officer Anthony Dia,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Brandon Stalker Memorial Highway,Officer Brandon Stalker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Alex Drabik Memorial Highway,SGT Alex Drabik,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl Josh McDaniels Memorial Highway,LCpl Josh McDaniels,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Firefighter Tommy Rees Memorial Highway,Firefighter Tommy Rees,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Police Chief Ronnie Ricketts, Sr. Memorial Highway",Police Chief Ronnie Ricketts Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dispatcher T.J. D'Apolito Memorial Highway,Dispatcher TJ DApolito,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Lt. Col. Robert R. Melnick Memorial Highway,Army Lt Col Robert R Melnick,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Military Order of the Purple Heart Memorial Highway,The Military Order of the Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Peter J. Delucia Memorial Bridge,Peter J Delucia,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lake to River Highway,Lake to River,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Navy Hospitalman Richard ""Doc"" Powell Memorial Highway",Navy Hospitalman Richard Doc Powell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert E. Hagan Memorial Highway,Robert E Hagan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Dominic ""Dee Dee"" Modarelli Memorial Bridge",Dominic Dee Dee Modarelli,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Daniel McVicker Memorial Highway,Lance Corporal Daniel McVicker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Holmes McGuffey Memorial Highway,William Holmes McGuffey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Sergeant James Primmersberger and Army Second Lieutenant Charles W. Brown Memorial Highway,Marine Sergeant James Primmersberger and Army Second Lieutenant Charles W Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Poland Township Police Officer Richard E. Becker Memorial Highway ,Poland Township Police Officer Richard E Becker Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Poland Township Police Officer Charles K. Yates Memorial Highway ,Poland Township Police Officer Charles K Yates Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Harry Meshel Memorial Highway ,Harry Meshel Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frank Watson Memorial Highway ,Frank Watson Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Women Veterans Bridge ,Women Veterans Bridge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Chief Warrant Officer Donald V. Clark Memorial Highway,Army Chief Warrant Officer Donald V Clark,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Air Force 2nd Lt. William Vaughan Memorial Bridge,Air Force 2nd Lt William Vaughan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joeseph K. Vrabel 'Ohio Veterans Hall of Fame' Memorial Highway,Joeseph K Vrabel Ohio Veterans Hall of Fame,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Ronald J. Puskarcik Memorial Highway,PFC Ronald J Puskarcik,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Canfield Armed Forces Bridge,Canfield Armed Forces,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Canfield First Responders Bridge,Canfield First Responders,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lewis John Speece, Jr. Memorial Bridge",Lewis John Speece Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Cpt. Stephen J. Chaney Memorial Highway,Army Cpt Stephen J Chaney,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Thaddeus Kosciusko Memorial Highway,General Thaddeus Kosciusko,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Brandy Winfield Memorial Highway,Deputy Brandy Winfield,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Sheriff Bill Bender and Trooper Randy Bender Memorial Highway,Deputy Sheriff Bill Bender and Trooper Randy Bender,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT David S. Harris Memorial Highway,SGT David S Harris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Military Order of the Purple Heart Memorial Highway,The Military Order of the Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant James F. Allen III Memorial Highway ,Sergeant James F Allen III Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sgt. Michael W. Finke, Jr., Memorial Highway",Sgt Michael W Finke Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain ‘Smokey’ Carl Edward Summers Memorial Highway,Captain Smokey Carl Edward Summers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Robert Lucas Highway,Governor Robert Lucas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Jimmy G. Stewart Veterans Bridge,Staff Sergeant Jimmy G Stewart Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Earle Baltes Highway,Earle Baltes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sheriff's Sgt. Robert ""Bobby"" Elliott Memorial Highway",Sheriffs Sgt Robert Bobby Elliott,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans' Memorial Highway,Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Samuel F. Pearson Memorial Highway,Cpl Samuel F Pearson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.A.F. Pararescue Memorial Parkway,USAF Pararescue,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert E. Netzley Highway,Robert E Netzley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"U.S.M.C. Lance Corporal Dustin R. Fitzgerald ""Dusty"" Memorial Highway",USMC Lance Corporal Dustin R Fitzgerald Dusty,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Marc L. Cole Memorial Highway,PFC Marc L Cole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pfc. Jeffrey L. Rice Memorial Highway,Pfc Jeffrey L Rice,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ohio State Highway Patrol MCEI Kimra Skelton Memorial Highway,Ohio State Highway Patrol MCEI Kimra Skelton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sheriff Sergeant William ‘Bill’ Morris Memorial Highway,Sheriff Sergeant William Bill Morris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Herman Zerger Highway,Sgt Herman Zerger,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
78th Ohio Veteran Volunteer Infantry Highway,78th Ohio Veteran Volunteer Infantry,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John Kalaman and Robert O'Toole Memorial Highway,John Kalaman and Robert OToole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Freedom Memorial Highway,Freedom,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Joseph Guy LaPointe, Jr. Memorial Parkway",Joseph Guy LaPointe Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.A.F. Pararescue Memorial Parkway,USAF Pararescue,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corporal Paul W. Zanowick II Memorial Highway,Marine Corporal Paul W Zanowick II,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"U.S.M.C. Lance Corporal Dustin R. Fitzgerald ""Dusty"" Memorial Highway",USMC Lance Corporal Dustin R Fitzgerald Dusty,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"U.S. Army Private First Class James P. White, Jr. ""J.P."" Memorial Highway",US Army Private First Class James P White Jr JP,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Gary Lee McKiddy Memorial Highway,SGT Gary Lee McKiddy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Cameron H. Thomas Memorial Way,Sgt Cameron H Thomas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Kevin J. Lannon Memorial Way,Sgt Kevin J Lannon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CWO3 James E. Groves III Memorial Highway,CWO3 James E Groves III,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
78th Ohio Veteran Volunteer Infantry Highway,78th Ohio Veteran Volunteer Infantry,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lieutenant Michael J. Lutz Memorial Highway.,Lieutenant Michael J Lutz Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Deputy Sheriff Robert M. Tanner, Jr . Memorial Highway.",Deputy Sheriff Robert M Tanner Jr  Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"U.S. Army Staff Sergeant Lester O. ""Buddy"" Kinney II Memorial Highway",US Army Staff Sergeant Lester O Buddy Kinney II,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant George P. Mizik (USMC) Memorial Highway,Staff Sergeant George P Mizik USMC,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.S. Shenandoah Memorial Highway,USS Shenandoah,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sampson Harris Memorial Bridge,Sampson Harris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Freeman C. Thompson Memorial Bridge,Freeman C Thompson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
78th Ohio Veteran Volunteer Infantry Highway,78th Ohio Veteran Volunteer Infantry,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Navy Diver 1st Class James E. Reyhar Memorial Highway,Navy Diver 1st Class James E Reyhar,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ottawa County Veterans Memorial Highway,Ottawa County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas A. Edison Memorial Bridge,Thomas A Edison,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer William J. Hetrick Memorial Highway,Officer William J Hetrick,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Jordan Marshall Memorial Highway ,Sgt Jordan Marshall Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Glen Millinger Memorial Highway ,SGT Glen Millinger Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Sgt. Keith Kline Memorial Highway,Army Sgt Keith Kline,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Catawba Island Township Veterans Memorial Highway,Catawba Island Township Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. Zachary Wobler Memorial Highway,Staff Sgt Zachary Wobler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Paulding Count Purple Heart Memorial Highway,Paulding Count Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Navy Petty Officer 2nd Class Randall Smith Memorial Highway,US Navy Petty Officer 2nd Class Randall Smith,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Crooksville Firefighters David Theisen and Stephen Carletti Memorial Highway,Crooksville Firefighters David Theisen and Stephen Carletti,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Gerald R. Jenkins Memorial Highway,Army Specialist Gerald R Jenkins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army PFC Kevin C. Ott Memorial Highway,Army PFC Kevin C Ott,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Detective Corporal J. Phillip Brown Memorial Highway,Detective Corporal J Phillip Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Captain Everett ""Butch"" Keaton Memorial Highway",Captain Everett Butch Keaton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Army PFC Walter Earl Duncan, Jr. Memorial Highway",Army PFC Walter Earl Duncan Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Robert Lucas Highway,Governor Robert Lucas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Old Zane Trace Memorial Highway,Old Zane Trace,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Specialist Justin Helton Memorial Highway,US Army Specialist Justin Helton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman William J. Keller Memorial Highway,Patrolman William J Keller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Military Order of the Purple Heart Memorial Highway,The Military Order of the Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Luke 'Doc' Emch and Matt 'Doc' Conte Corpsmen Memorial Highway,The Luke Doc Emch and Matt Doc Conte Corpsmen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Corporal Jason J. Hernandez Memorial Highway,Corporal Jason J Hernandez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gold Star Mothers' Memorial Highway,Gold Star Mothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Jeremy Murray Memorial Highway,Sgt Jeremy Murray,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Spc. Adam S. Hamilton Memorial Highway,Spc Adam S Hamilton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"CPL Benjamin C. Dillon, RLTW, Memorial Highway",CPL Benjamin C Dillon RLTW,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Andrew L. Harris Bicentennial Roadway,Governor Andrew L Harris Bicentennial,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Putnam County Veterans Memorial Highway,Putnam County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Richard ""Rick"" Wesley McFarland Memorial Highway",PFC Richard Rick Wesley McFarland,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Firefighter Charles D. Swank Memorial Highway,Firefighter Charles D Swank,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"SM1 Corenlius Anthony McCafferty, Jr. Memorial Highway",SM1 Corenlius Anthony McCafferty Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Richland County Veterans Memorial Highway,Richland County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lt. Col. Albert L. Allen, Jr., Memorial Highway",Lt Col Albert L Allen Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Steven D. Smith Memorial Highway,PFC Steven D Smith,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Cpl. Aaron Reed Memorial Highway,Lance Cpl Aaron Reed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Washington Highway,George Washington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Duncan McArthur Highway,General Duncan McArthur,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Old Zane Trace Memorial Highway,Old Zane Trace,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Camp Sherman Memorial Highway,Camp Sherman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Great Seal Memorial Highway,Great Seal,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Great Seal Memorial Highway,Great Seal,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Gavin Colburn Memorial Highway,Army Specialist Gavin Colburn,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Air Force Master Sergeant Brad Clemmons Memorial Highway,Air Force Master Sergeant Brad Clemmons,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Joshua Gire Memorial Highway,Staff Sergeant Joshua Gire,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Lawrence Barnes Memorial Bridge,Deputy Lawrence Barnes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Michael Keith Hamner Memorial Highway,SGT Michael Keith Hamner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Jeremy S. Shock Memorial Highway,Lance Corporal Jeremy S Shock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Sgt. Jon Martin Memorial Highway,Army Sgt Jon Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Teresa Miller-Martin 9/11 Memorial Highway,Teresa MillerMartin 911,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Atlantic and Pacific Highway,The Atlantic and Pacific,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Branch Rickey Memorial Highway,Branch Rickey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.M.C. LCpl Jonatahn Etterling Memorial Highway,USMC LCpl Jonatahn Etterling,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Roy Rogers Happy Trails Highway ,Roy Rogers Happy Trails Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Southern Ohio Veterans Memorial Highway,Southern Ohio Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway,United Spanish War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Jeremy S. Shock Memorial Highway,Lance Corporal Jeremy S Shock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Michael J. Aselage Memorial Highway ,Michael J Aselage Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
