input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
Senator Frank Mahan Hwy,Senator Frank Mahan Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Gilmer Capps Highway,Senator Gilmer Capps,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Larry Dickerson Memorial Highway,Senator Larry Dickerson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Ralph J. Choate Memorial Highway,Senator Ralph J Choate,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Robert M. 'Bob' Kerr Memorial Highway,Senator Robert M Bob Kerr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Roger Ballenger Highway,Senator Roger Ballenger,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Roy A. Boatner Memorial Highway,Senator Roy A Boatner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sequoyah Memorial Highway,Sequoyah,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Andrew R. Looney Memorial Highway,Sergeant Andrew R Looney,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Anthony Del Mar Peterson Memorial Highway,Sergeant Anthony Del Mar Peterson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Bret Daniel Isenhower Memorial Highway,Sergeant Bret Daniel Isenhower,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Bucky Eisenberger Memorial Highway,Sergeant Bucky Eisenberger,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Buddy Hughie Memorial Overpass,Sergeant Buddy Hughie,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Clint E. Williams Memorial Highway,Sergeant Clint E Williams,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Jeffrey Le Drake Memorial Highway,Sergeant Jeffrey Le Drake,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Schuyler B. Path Memorial Highway,Sergeant Schuyler B Path,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Clyde Runyan Memorial Highway,Sgt Clyde Runyan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Craig Johnson Memorial Highway,Sgt Craig Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Dainel M. Eshbaugh Memorial Highway,Sgt Dainel M Eshbaugh,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Maj. Marvail Lewis Memorial Causeway,Sgt Maj Marvail Lewis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Michael A. Crawford Memorial Highway,Sgt Michael A Crawford,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Shannon Miller Parkway,Shannon Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sheriff Horace H. """"Bill"""" Dyer Memorial Highway",Sheriff Horace H Bill Dyer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sheriff Jery Beall and Police Chief Joe Rowden Memorial Highway,Sheriff Jery Beall and Police Chief Joe Rowden,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Shibley Highway,Shibley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sid Cookerly Mem Hwy,Sid Cookerly Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Silver Star Recipient CPL. Kelly Downing Memorial Highway,Silver Star Recipient CPL Kelly Downing,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
South Mickey Mantle Boulevard,South Mickey Mantle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Southeastern Mountain Gateway,Southeastern Mountain Gateway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Speaker Pro Tempore Jim R. Glover Memorial Highway,Speaker Pro Tempore Jim R Glover,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Specialist Christopher D. Horton Memoial Highway,Specialist Christopher D Horton Memoial,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Specialist Micheal Phillips Memorial Highway,Specialist Micheal Phillips,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Billy M. Castleberry Memorial Highway,Staff Sergeant Billy M Castleberry,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
State Representative Terry Hyman Memorial Highway,State Representative Terry Hyman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sweetwater Veterans Memorial Highway,Sweetwater Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
TSgt Marshal D. Roberts Memorial Highway,TSgt Marshal D Roberts,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Talimena Scenic Drive,Talimena Scenic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Technical Sergeant Allen Chandler, Jr. Memorial Highway",Technical Sergeant Allen Chandler Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Teddy Lehman Expressway,Teddy Lehman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Terry L. Hoggatt Memorial Highway,Terry L Hoggatt,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Heber Finch Highway,The Heber Finch,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Leon Bench Memorial Highway,The Leon Bench,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thelma “Chincie” Ross WWII Chickasaw Code Talker Memorial Highway,Thelma Chincie Ross WWII Chickasaw Code Talker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas D. Peace Mem Hwy,Thomas D Peace Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Three Hero Highway:  Homoring and in Memory of District Attorney Mitchell D. Sperry, Sheriff Harvey Burkhart and State Representatige Terry Hyman",Three Hero Highway  Homoring and in Memory of District Attorney Mitchell D Sperry Sheriff Harvey Burkhart and State Representatige Terry Hyman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tom Puckett Memorial Highway,Tom Puckett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tom Steed Memorial Highway,Tom Steed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tom Tipps Hwy,Tom Tipps Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tommy Azlin Memorial Highway,Tommy Azlin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trail of Tears Historic Bike Route,Trail of Tears Historic Bike Route,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tribal Elder Parrish Williams Memorial Highway,Tribal Elder Parrish Williams,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tribal Officer Defford Thomas Oyebi Jr. Memorial Highway,Tribal Officer Defford Thomas Oyebi Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Bob Impson Memorial Highway,Trooper Bob Impson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Charlie Hanger Honorary Mile,Trooper Charlie Hanger Honorary Mile,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Chris Van Krevelen Mem Hwy,Trooper Chris Van Krevelen Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper David Nalley Memorial Highway,Trooper David Nalley,highway,https://www.odmp.org/officer/9855-trooper-guy-david-nalley,Trooper Guy David Nalley,"Trooper Guy Nalley was shot and killed after making a traffic stop of a tractor-trailer on State Highway 6, near Elk City. He requested backup during the stop after he learned that the rig and trailer had been reported stolen. When the backup officer arrived he located Trooper Nalley suffering two gunshot wounds to the head. The subject was apprehended and sent to a psychiatric hospital before his trial to evaluate his mental state. While in the hospital a female accomplice smuggled a gun in and he took a hostage. During the ensuing standoff, he was shot and killed. Trooper Nalley was survived by his wife, son, and daughter.",29,Not available,749,Gunfire,"Saturday, October 27, 1984",Cause: Gunfire Weapon: Gun; Unknown type Offender: Shot and killed in prison,100.0,,,,,,,,[],,,,,,,,,
Trooper Don Henley Memorial Highway,Trooper Don Henley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper J.C. Magar Memorial Highway,Trooper JC Magar,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper John R. Barter Memorial Highway,Trooper John R Barter,highway,https://www.odmp.org/officer/1547-trooper-john-richard-barter,Trooper John Richard Barter,"Trooper John Barter was shot and killed after stopping a parolee at a disturbance call near Altus, Oklahoma. He asked the suspect about the gun the man had and was told it was for target practice. When Trooper Barter ordered the man to surrender the weapon, he was shot in the chest. The suspect was later arrested and subsequently executed in 1960. Trooper Barter was a United States Marine Corps veteran and had been with the Oklahoma Highway Patrol for six years. He was survived by his wife and three sons.",32,6 years,122,Gunfire,"Thursday, January 29, 1959",Cause: Gunfire Weapon: Gun; Unknown type Offender: Executed in 1960,95.0,,,,,,,,[],,,,,,,,,
Trooper Leon H. Brown Memorial Highway,Trooper Leon H Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Nicholas Dees Memorial Highway,Trooper Nicholas Dees,highway,https://www.odmp.org/officer/22360-trooper-nicholas-glenn-dees,Trooper Nicholas Glenn Dees,"Trooper Nicholas Dees was struck and killed by a vehicle near mile marker 195 on I-40, east of Shawnee. He and another trooper were investigating a wreck involving a semi-truck on westbound I-40 at approximately 10:00 pm when a vehicle went around their patrol cars before striking both troopers. Trooper Dees died at the scene. The other trooper suffered serious injuries. The subject who caused the crash was arrested and later sentenced to 5 years in prison and 7 years probation. Trooper Dees had served with the Oklahoma Highway Patrol for approximately 18 months. He is survived by his wife and two children.",30,"1 year, 6 months",731,Struck by vehicle,"Saturday, January 31, 2015",Cause: Struck by vehicle,100.0,,,,,,,,[],,,,,,,,,
Trooper Nikky Green Memorial Highway,Trooper Nikky Green,highway,https://www.odmp.org/officer/17073-trooper-nikky-joe-green,Trooper Nikky Joe Green,"Trooper Nikky Green was shot and killed after he stopped to check on a vehicle parked on the side of the road, which had its trunk and hood open. Trooper Green informed his dispatcher at about 7:00 a.m. that he was out with a possible disabled vehicle on the north side of Devol, about five miles north of the Texas state line. During the stop, Trooper Green discovered a suspect had been cooking Methamphetamine.  When he attempted to arrest the suspect, a struggle ensued, and Trooper Green lost control of his weapon.  The suspect shot and killed Trooper Green before fleeing the scene. When the Highway Patrol was unable to make radio contact with Trooper Green, a Cotton County Sheriff's deputy went to investigate and found Trooper Green alongside a rural county road about a mile from U.S. 70. The suspect was apprehended two days after the murder and was eventually sentenced to death. Trooper Green had served with the Oklahoma Highway Patrol for 6 years and was assigned to Troop G. He is survived by his wife, three daughters, and a foster child.",35,6 years,198,Gunfire,"Friday, December 26, 2003",Cause: Gunfire Weapon: Officer's handgun Offender: Sentenced to death,100.0,,,,,,,,[],,,,,,,,,
"Trooper William """"Bill"""" Walker and Park Superintendent T. Leo Newton Memorial Highway",Trooper William Bill Walker and Park Superintendent T Leo Newton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tropper William McClendon Memorial Highway,Tropper William McClendon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Troy Leathers Memorial Highway,Troy Leathers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Truman Branscum Mem. Hwy,Truman Branscum Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Turner Turnpike,Turner Turnpike,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuskegee Airman 2nd Lt Faythe McGinnis Memorial Highway,Tuskegee Airman 2nd Lt Faythe McGinnis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U. S. Army Staff Sgt. Brandon W. Farley Memorial Highway,U S Army Staff Sgt Brandon W Farley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U. S. Border Patrol Chief Donald R. Coppock Memorial Highway,U S Border Patrol Chief Donald R Coppock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Staff Sergeant Billie Hall Memorial Highway,US Army Staff Sergeant Billie Hall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
US Army Staff Sergeant Ruben Rivers Highway,US Army Staff Sergeant Ruben Rivers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
USAF Capt. Nick Karpis Vietnam Veteran Memorial Highway,USAF Capt Nick Karpis Vietnam Veteran,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
USMC Cpl. Jeremy D. Allbaugh Memeorial Highway,USMC Cpl Jeremy D Allbaugh Memeorial,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"USMC Sgt. James R. Graham, III Memorial Highway",USMC Sgt James R Graham III,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
USS Arizona Survivor Lonnie D. Cook Memorial Highway,USS Arizona Survivor Lonnie D Cook,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Undersheriff Monty Johnson Memorial Highway,Undersheriff Monty Johnson,highway,https://www.odmp.org/officer/23978-undersheriff-monty-thomas-johnson,Undersheriff Monty Thomas Johnson,Undersheriff Monty Johnson was killed in a vehicle crash on Highway 18 north of the Cimarron Turnpike at 7:00 am. Another vehicle crossed the center line and struck Undersheriff Johnson's patrol car head-on. Undersheriff Johnson is survived by his wife and children.,63,Not available,306,Automobile crash,"Thursday, February 21, 2019",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
United States Submarine Veterans Memorial Highway,United States Submarine Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vernon Glenn Mem. Highway,Vernon Glenn Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veteran's Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Highway - American Wars Highway,Veterans Memorial Highway  American Wars,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans of Foreign Wars Mem Hwy,Veterans of Foreign Wars Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Vietnam Veterans Memorial Highway/Purple Heart Trail,Vietnam Veterans Memorial HighwayPurple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"W. H. 'Bill' Langley, Sr. Memorial Highway",W H Bill Langley Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W. R. 'Dick' Stubbs Memorial Highway,W R Dick Stubbs,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W.R. Shaver Mem. Hgwy.,WR Shaver Mem Hgwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
WW I Choctaw Code Talkers Highway,WW I Choctaw Code Talkers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
WWII Veteran Roy J. “Junior” Herring Memorial Highway,WWII Veteran Roy J Junior Herring,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Walter Merrick memorial Highway,Walter Merrick,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Warrior Highway,Warrior,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Washita County Undersheriff Brian Beck Memorial Highway,Washita County Undersheriff Brian Beck,highway,https://www.odmp.org/officer/21921-undersheriff-brian-d-beck,Undersheriff Brian D. Beck,"Undersheriff Brian Beck and Police Officer Kristian Willhight, of the Burns Flat Police Department, were killed when their patrol cars collided at the intersection of CR 2160 and CR 1210, near Dill City, during a vehicle pursuit in Washita County. Undersheriff Beck had gone to a man's home to serve several felony warrants when the subject fled in his truck. Undersheriff Beck began to pursue the subject and called for backup. The pursuit lasted for 31 minutes and ended when the subject crashed. Officer Willhight was responding to assist in the pursuit when the two patrol cars collided near Dill City, approximately 3-1/2 miles from where the subject crashed. The subject was also killed. Undersheriff Beck had served with the Washita County Sheriff's Office for 16 years. He is survived by his wife and two children.",40,16 years,Not available,Vehicle pursuit,"Thursday, January 23, 2014",Cause: Vehicle pursuit Weapon: Automobile Offender: Not available Related Line of Duty Deaths: Police Officer Kristian Daniel Willhight,93.87755102040816,,,,,,,,[],,,,,,,,,
Wayman Tisdale Memorial Highway,Wayman Tisdale,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wayne Crusoe Memorial Highway,Wayne Crusoe,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Weatherford Veterans Memorial Drive,Weatherford Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Will Rogers Turnpike,Will Rogers Turnpike,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Charles “Charley” Coen Memorial Highway,William Charles Charley Coen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Mark Miller Memorial Highway,William Mark Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Ross Stewart Memorial Highway,William Ross Stewart Memorial Highway,,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Womack Four Corners,Womack Four Corners,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
World War I Veterans Mem Hwy,World War I Veterans Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
World War II Veterans Mem Hwy,World War II Veterans Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Zachary Charles Keever Memorial Highway,Zachary Charles Keever,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
