input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
"Deputy Sheriff Brian ""Ish"" Ishmael Memorial Highway",Deputy Sheriff Brian Ish Ishmael,highway,https://www.odmp.org/officer/24266-deputy-sheriff-brian-david-ishmael,Deputy Sheriff Brian David Ishmael,"Deputy Sheriff Brian Ishmael was shot and killed while responding to a call reporting the larceny of marijuana plants in the area of Sand Ridge Road and Mount Aukum Road in the rural Somerset community. A subject operating marijuana grow had observed several men stealing plants at approximately 12:30 a.m. and stated that a vehicle was parked at a neighbor's home. Deputy Ishmael and an off-duty deputy from the San Joaquin County Sheriff's Office who was riding along with him responded to the area. Shortly after 1:00 a.m., he broadcast that shots had been fired. Deputy Ishmael and the off-duty deputy both exchanged shots with multiple subjects. Deputy Ishmael was shot and killed, and the off-duty deputy was wounded during the shootout. Two men, one of whom was wounded, were taken into custody by responding officers. The 911 caller was also arrested after discovering he was a business partner of the shooters and failed to disclose the relationship to the police. Several days later, a fourth subject was arrested after an investigation revealed that the marijuana grows were illegally contracted by a subject in Mexico. All four subjects, including at least one of whom is an illegal alien, have been charged by both state and federal authorities. In 2022, one suspect was convicted of felony voluntary manslaughter and possession of marijuana for sale. Another suspect was convicted of being an accessory after the fact. The shooter was sentenced to 15 years to life in prison, the minimum sentence. Deputy Ishmael had served with the El Dorado County Sheriff's Office for four years and had previously served with the Placerville Police Department. He is survived by his wife and three children.",37,4 years,Not available,Gunfire,"Wednesday, October 23, 2019",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced 15 years to life,93.33333333333333,,,,,,,,[],,,,,,,,,
Deputy Sheriff Danny P. Oliver Memorial Highway,Deputy Sheriff Danny P Oliver,highway,https://www.odmp.org/officer/22251-deputy-sheriff-danny-paul-oliver,Deputy Sheriff Danny Paul Oliver,"Deputy Sheriff Danny Oliver was shot and killed as he and another deputy investigated a suspicious vehicle in the parking lot of a motel in the 2000 block of Arden Way. A male occupant of the vehicle opened fire on the deputies with a 9mm handgun, striking Deputy Oliver in the forehead. The man and a female occupant then fled in the car as his partner returned fire. A short distance away, the male shot a civilian when they attempted to carjack a vehicle. They then carjacked two other vehicles as they continued fleeing the area. After carjacking the second vehicle, the pair fled up I-80 to Auburn, where they exited the highway and stopped on the side of the road. They were spotted by Investigator Michael Davis of the Placer County Sheriff's Department and his partner. As the two officers approached the vehicle, the man opened fire, striking both deputies. Investigator Davis succumbed to his wounds at a local hospital. The female was arrested at the scene, while the male subject was arrested several hours later after barricading himself inside a nearby home. In 2018, the subject, who was a convicted narcotics dealer and had been deported twice, was sentenced to death. Deputy Oliver had served with the Sacramento County Sheriff's Department for 15 years. He is survived by his wife and two daughters. Patriot Park, located at 6827 Palm Avenue in Fair Oaks, has a Wall of Honor in the back area of the park. Deputy Sheriff Danny Oliver is one of several DSA members featured on this wall.",47,15 years,714,Gunfire,"Friday, October 24, 2014","Cause: Gunfire Weapon: Handgun; 9 mm Offender: Sentenced to death Related Line of Duty Deaths: Detective Michael David Davis, Jr.",96.42857142857143,,,,,,,,[],,,,,,,,,
Deputy Sheriff Dennis E. Phelps Memorial Highway,Deputy Sheriff Dennis E Phelps,highway,https://www.odmp.org/officer/16279-deputy-sheriff-dennis-earl-phelps,Deputy Sheriff Dennis Earl Phelps,"Deputy Sheriff Dennis Phelps was shot and killed after stopping a vehicle at 11:44 pm that had been involved in a shooting 10 minutes earlier. Radio contact was lost after he advised dispatch of the stop at Shepherd east of Locan in Clovis. A responding Clovis Police Officer found Deputy Phelps on the ground, and his gun, radio, and patrol car had been stolen by the suspect. Deputy Phelps was flown to a local hospital, where he succumbed to his wounds. Another deputy located the subject driving the patrol car and began to pursue it. The man opened fire and shot out the responding deputy's windows, injuring him. The subject crashed the car and fled on foot. He remained at large during an extensive manhunt involving over 165 officers from 12 agencies. On the third day of the search, the man fired at a department helicopter, striking its rotor blade. On May 25th, 2002, the man was shot and killed when he was surrounded and exited a trailer while carrying Deputy Phelps' rifle and refused to surrender in the Prather area of Fresno County. Deputy Phelps served with the Fresno County Sheriff's Office for three years and had served in law enforcement since the early 1980s. He had completed training as a patrol deputy one week prior to the shooting. He is survived by his wife, daughter, son, parents, and sister.",47,6 years,445,Gunfire,"Monday, May 20, 2002","Cause: Gunfire Incident Date: Sunday, May 19, 2002 Weapon: Gun; Unknown type Offender: Shot and killed",96.55172413793103,,,,,,,,[],,,,,,,,,
Deputy Sheriff Dennis Wallace Memorial Highway,Deputy Sheriff Dennis Wallace,highway,https://www.odmp.org/officer/23025-deputy-sheriff-dennis-randall-wallace,Deputy Sheriff Dennis Randall Wallace,"Deputy Sheriff Dennis Wallace was shot and killed at Fox Grove Park in Hughson while investigating a suspicious vehicle. He requested a backup officer after dispatchers alerted him that the vehicle was stolen. When the second deputy arrived, he discovered Deputy Wallace suffering two gunshot wounds to the head. It was quickly determined that he was shot in the head at point-blank range. The suspect fled the scene in the stolen car before carjacking a second vehicle. The man was taken into custody by members of the Lindsay Police Department later in the day after attempting to steal a woman's purse. The suspect was found guilty of first-degree murder in March 2021 and sentenced 45 years to life. Deputy Wallace had served with the Stanislaus County Sheriff's Department for 20 years. He is survived by his wife.",53,20 years,61,Gunfire,"Sunday, November 13, 2016",Cause: Gunfire Weapon: Gun; Unknown type Offender: 45 years to life,100.0,,,,,,,,[],,,,,,,,,
Deputy Sheriff Erik Jon Telen Memorial Highway,Deputy Sheriff Erik Jon Telen,highway,https://www.odmp.org/officer/15753-deputy-sheriff-erik-jon-telen,Deputy Sheriff Erik Jon Telen,"Deputy Sheriff Erik Telen was shot and killed investigating a burglary call at a home near Dunlap at approximately 7:00 pm. Neighbors of the home had called deputies after they were confronted by a suspicious man who threatened them and then walked towards the house. Contact was made with relatives of the home's owner who stated the owners were out of town. When the deputies arrived they located an open window. They entered the house in an attempt to locate the suspect and as they entered a hallway, the heavily armed suspect opened fire, fatally wounding Deputy Telen. The second deputy retreated and called for backup. Responding deputies were able to get Deputy Telen out of the home and transport him to a local hospital where he succumbed to his injuries. The suspect was apprehended after a five-hour standoff. The suspect was sentenced to life in prison on October 20, 2008. Deputy Telen had served with the Fresno County Sheriff's Office for 18 months and had previously served three years with the Ontario, California, Police Department. He was survived by his expectant wife and two young daughters. Deputy Telen's son was born on October 1st, 2001, and named after his father.",26,"4 years, 6 months",7647,Gunfire,"Tuesday, August 21, 2001",Cause: Gunfire Weapon: Shotgun; 12 gauge Offender: Sentenced to life,100.0,,,,,,,,[],,,,,,,,,
Deputy Sheriff Jack Hopkins Memorial Highway,Deputy Sheriff Jack Hopkins,highway,https://www.odmp.org/officer/22998-deputy-sheriff-jack-lanceson-hopkins,Deputy Sheriff Jack Lanceson Hopkins,"Deputy Sheriff Jack Hopkins was shot and killed while responding to a disturbance call near the intersection of County Road 115 and County Road 170 at approximately 10:30 am. Other responding officers took the subject into custody approximately 30 minutes later. The subject was found guilty of murder and sentenced to life in prison. Deputy Hopkins had served with the Modoc County Sheriff's Office for approximately one year and had previously served with the Alturas Police Department. He was survived by his sister. niece, and nephew.",31,2 years,111,Gunfire,"Wednesday, October 19, 2016",Cause: Gunfire Weapon: Gun; Unknown type Offender: Life in prison,100.0,,,,,,,,[],,,,,,,,,
Deputy Sheriff Joel B. Wahlenmaier Memorial Highway,Deputy Sheriff Joel B Wahlenmaier,highway,https://www.odmp.org/officer/20282-deputy-sheriff-joel-brian-wahlenmaier,Deputy Sheriff Joel Brian Wahlenmaier,"Deputy Sheriff Joel Wahlenmaier was shot and killed as he and another deputy assisted officers from the California Fire Marshal's Office serve a warrant on a suspected arsonist in Minkler, California. As the deputies and officers entered the suspect's mobile home the man opened fire on them, fatally wounding Deputy Wahlenmaier and wounding a second deputy. Police Officer Javier Bejar, of the Reedley Police Department, responded to the report of an officer down. He was shot and critically wounded during a standoff with the suspect. He died from his wounds four days later. The suspect was found dead inside the home after a standoff that lasted several hours. Deputy Wahlenmaier had served with the Fresno County Sheriff's Office for 12 years. He is survived by his wife, son, daughter, and parents.",48,12 years,351,Gunfire,"Thursday, February 25, 2010",Cause: Gunfire Weapon: Rifle Offender: Deceased Related Line of Duty Deaths: Police Officer Javier Bejar,96.875,,,,,,,,[],,,,,,,,,
Deputy Sheriff Merrit W. Deeds Memorial Highway,Deputy Sheriff Merrit W Deeds,highway,https://www.odmp.org/officer/3961-deputy-sheriff-merrit-wayne-deeds,Deputy Sheriff Merrit Wayne Deeds,"Deputy Merrit Deeds was shot and killed when he stopped to help what he thought was a stranded motorist. Deputy Deeds stopped to assist what he believed was a stranded motorist parked at the edge of Highway 116 approximately a quarter mile east of Highway 1 near Jenner. Unknown to Deputy Deeds, the driver, a wanted parolee who had served time in state prison for child molestation, had pulled to the side of the road to molest two 15-year-old hitchhikers that he and two male companions had picked up earlier. After making contact with driver and obtaining his drivers license, Deputy Deeds started to walk back to his patrol car to check him for warrants, still unaware of what had been transpiring.  At that time the driver, knowing that he was a wanted felon, reached for the semi-automatic pistol, and the two 15-year old boys escaped from the car. As they ran into a field they yelled to Deputy Deeds that the suspects had a gun, but the driver was able to force Deputy Deeds into the back of the suspect vehicle. During the struggle, Rex Nance, an off-duty reserve deputy sheriff, drove by and saw what was happening and stopped to aid Deputy Deeds. As he approached Deputy Deeds’ location, the driver shot Deputy Deeds in the face and then turned the weapon on Reserve Deputy Nance and shot him numerous times. The driver then delivered a final shot to Deputy Deeds’ neck, took Deputy Deeds’ revolver and the suspects fled the area in their vehicle. Even though grievously wounded from several gunshot wounds, from which he would later recover, Reserve Deputy Nance made his way to the patrol car and radioed what had happened and the last known direction of travel for the suspect vehicle. The three suspects, 19, 21, and 39, were taken into custody without incident later that same night on Barnett Valley Road just south of Bodega Highway between Freestone and Sebastopol. The driver/shooter was convicted of first-degree murder of a peace officer and his accomplices were convicted of being accessories to murder. On May 18, 1976, the driver/shooter, 39, was sentenced to a death sentence, later commuted to life sentence. His accomplices received lesser sentences and were released a year later. Deputy Deeds had been with the agency for three months before he was killed. Prior to that, he had served as a State Trooper for the State of Alaska for three years. He was survived by his wife and two daughters and is buried at Shiloh Cemetery in Windsor. To honor Deputy Deeds, a scholarship was started in his name at Santa Rosa Junior College for deserving criminal justice students.",32,3 months,Not available,Gunfire,"Saturday, August 23, 1975",Cause: Gunfire Weapon: Handgun; .380 caliber Offender: Sentenced to life,96.42857142857143,,,,,,,,[],,,,,,,,,
Deputy Sheriff Ricky Del Fiorentino Memorial Highway,Deputy Sheriff Ricky Del Fiorentino,highway,https://www.odmp.org/officer/22047-deputy-sheriff-ricky-paul-del-fiorentino,Deputy Sheriff Ricky Paul Del Fiorentino,"Deputy Sheriff Ricky Del Fiorentino was shot and killed while searching for a subject who had abducted two people in Oregon earlier in the day and then shot at a store owner near Leggett, California. Officers from multiple agencies were searching the area when Deputy Del Fiorentino came across the subject's car on a dirt road in the town of Cleone, near MacKerricher State Park. The subject opened fire on Deputy Del Fiorentino from ambush, firing multiple rounds and fatally wounding him before he had a chance to exit his vehicle. A Fort Bragg police officer who was nearby and heard the gunfire responded to the scene to discover the subject going through Deputy Del Fiorentino's patrol car. The officer exchanged shots with the subject and struck him in the leg, causing a fatal wound. Deputy Del Fiorentino had served with the Mendocino County Sheriff's Office and Fort Bragg Police Department for a total of 26 years.",48,26 years,Not available,Gunfire,"Wednesday, March 19, 2014",Cause: Gunfire Weapon: Rifle Offender: Shot and killed,100.0,,,,,,,,[],,,,,,,,,
Deputy Sheriff Robert Rumfelt Memorial Highway,Deputy Sheriff Robert Rumfelt,highway,https://www.odmp.org/officer/23378-deputy-sheriff-robert-paul-rumfelt,Deputy Sheriff Robert Paul Rumfelt,"Deputy Sheriff Rob Rumfelt suffered a fatal heart attack after responding to a fight call involving approximately five people in the 900 block of Boggs Lane, in Lakeport, at approximately 8:00 pm. One of the subjects resisted arrest and was subsequently tased before being taken into custody. As Deputy Rumfelt drove away from the scene after the arrest he suffered a medical emergency, causing his patrol car to leave the roadway and strike a tree approximately a half-mile away. He was transported to Sutter Lakeside Hospital where he passed away. Deputy Rumfelt was a United States Marine Corps veteran. He had served with the Lake County Sheriff's Office for three years and had previously served with the Lakeport Police Department for nine years. He is survived by his wife, two daughters, grandchildren, sister, mother, and father.",50,12 years,453,Heart attack,"Tuesday, August 22, 2017",Cause: Heart attack Weapon: Person Offender: Arrested,100.0,,,,,,,,[],,,,,,,,,
Deputy Sheriff Robert “Bobby” French Memorial Highway,Deputy Sheriff Robert Bobby French,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Deputy Sheriff Robert “Bob” Paris, Jr., Memorial Highway",Deputy Sheriff Robert Bob Paris Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Sheriff Sandra Powell-Larson Memorial Highway,Deputy Sheriff Sandra PowellLarson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Sheriff Scott Ballantyne and Sheriff Pilot James Chavez Memorial Highway,Deputy Sheriff Scott Ballantyne and Sheriff Pilot James Chavez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Sheriff Stephen Sorensen Memorial Highway,Deputy Sheriff Stephen Sorensen,highway,https://www.odmp.org/officer/16932-deputy-sheriff-stephen-douglas-sorensen,Deputy Sheriff Stephen Douglas Sorensen,"Deputy Sheriff Stephen Sorensen was shot and killed after he responded to a trespassing call at approximately 1:30 pm at a rural area off Highway 138 near Llano. After Deputy Sorensen arrived at the scene, a witness reported hearing about six gunshots and called the police. When deputies arrived, they were able to locate Deputy Sorensen's patrol car, but not the deputy. After searching for about an hour, deputies discovered Deputy Sorensen's body. He had been shot six times with a .223 caliber rifle. The suspect had tied his feet together and dragged his body through the desert. Deputies also found chemicals consistent with manufacturing methamphetamine in the immediate area, leading to the theory that Deputy Sorensen had uncovered a meth lab before he was killed. The suspect was located a week later in a house in the Lake Los Angeles area. He admitted to murdering Deputy Sorensen when contacted on his cell phone. When the suspect refused to surrender, deputies attempted to end the standoff by firing tear gas into the house and assaulting the structure with a mechanized battering ram. They were met with gunfire minutes before the house erupted in flames and burned to the ground. The suspect's body was later located inside, along with Deputy Sorensen's gun and radio. Deputy Sorensen was a U.S. Army veteran and had served with the Los Angeles County Sheriff's Office for 12 years. He is survived by his wife and son.",46,12 years,Not available,Gunfire,"Saturday, August 2, 2003",Cause: Gunfire Weapon: Rifle; .223 caliber Offender: Burned to death,100.0,,,,,,,,[],,,,,,,,,
"Deputy Sheriff Yevhen ""Eugene"" Kostiuchenko Memorial Highway",Deputy Sheriff Yevhen Eugene Kostiuchenko,highway,https://www.odmp.org/officer/22255-deputy-sheriff-yevhen-eugene-kostiuchenko,"Deputy Sheriff Yevhen ""Eugene"" Kostiuchenko","Deputy Sheriff Eugene Kostiuchenko was struck and killed by a drunk driver on the Ventura Freeway, near Lewis Road while conducting a traffic stop. He was returning to his vehicle at the completion of the stop when the drunk driver struck him and then fled the scene. Two other deputies witnessed the collision. The drunk driver fled the scene but crashed his vehicle a short distance away. Other deputies took the man into custody at the scene of the second crash. He was arrested and charged with felony DUI and felony hit and run, with additional charges pending. In November 2016, he was sentenced to 15 years to life in prison plus an additional three years. Deputy Kostiuchenko had served in the Ukrainian military and served with the Ventura County Sheriff's Office for 11 years. He is survived by his wife and stepchild.",41,11 years,Not available,Vehicular assault,"Tuesday, October 28, 2014",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to 15+ years,97.61904761904762,,,,,,,,[],,,,,,,,,
Deran Koligian Memorial Highway,Deran Koligian,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Detective Gerald ""Blackie"" Sawyer Memorial Highway",Detective Gerald Blackie Sawyer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Detective Jeremiah MacKay Memorial Highway,Detective Jeremiah MacKay,highway,https://www.odmp.org/officer/21673-detective-jeremiah-alan-mackay,Detective Jeremiah Alan MacKay,"Detective Jeremiah MacKay was shot and killed as he and other deputies attempted to apprehend the suspect wanted for murdering Police Officer Michael Crain, of the Riverside Police Department, and Public Safety Officer Keith Lawrence, of the University of Southern California Department of Public Safety. After murdering Officer Crain, the subject fled to the Big Bear area of San Bernardino County where he remained at large for several days. On February 12th, the subject broke into a cabin and tied the occupants up before stealing their truck. The victims were able to free themselves and called 911 to report the incident. A short time later game wardens with the California Department of Fish and Wildlife spotted the truck near the intersection of Glass Road and Highway 38. After a vehicle-to-vehicle shootout, the subject fled into the woods and barricaded himself inside a cabin, which was immediately surrounded by law enforcement officers as the SWAT team responded to the area. Hundreds of rounds were exchanged during a prolonged shootout in which Detective MacKay and another deputy were both wounded. Both deputies were flown to Loma Linda University Hospital where Detective MacKay succumbed to his wounds. The subject committed suicide after the cabin he was barricaded in became engulfed in flames. Detective Mackay had served with the San Bernardino County Sheriff's Department for 15 years and was assigned to the Yucaipa Station. Detective Mackay was posthumously awarded the medal of valor on April 17,2014. He is survived by his wife and two children.",35,15 years,Not available,Gunfire,"Tuesday, February 12, 2013","Cause: Gunfire Weapon: Gun; Unknown type Offender: Committed suicide Related Line of Duty Deaths: Public Safety Officer Keith Lawrence , Police Officer Michael Daniel Crain",100.0,,,,,,,,[],,,,,,,,,
Detective Kent Haws Memorial Highway,Detective Kent Haws,highway,https://www.odmp.org/officer/19103-detective-kent-haws,Detective Kent Haws,"Detective Kent Haws was shot and killed while investigating suspicious activity in the area of Avenue 344 and Road 156 near Ivanhoe at approximately 1:40 p.m. Detective Haws was driving south on Road 156, just north of Road 344 when he saw a car parked next to an orange grove on the east side of the road.  Detective Haws made a U-turn and pulled behind the car to investigate. As he talked to the car’s occupants, he saw a man in the orchard. Sending the occupants of the car on their way, he told sheriff’s dispatch he was checking a man in the orchard. Once out of the grove, the man pulled a semi-automatic firearm and fired an unknown number of shots, striking Detective Haws. Several passersby, seeing the officer on the ground, used cell phones and stopped at nearby homes to call for help. One passerby, a nurse, stopped and began to give Detective Haws first aid until EMS arrived. Detective Haws was taken by ambulance, escorted by California Highway Patrol vehicles, to Kaweah Delta Hospital in Visalia, where he died at 3:20 pm. A suspect was taken into custody later in the afternoon, still in possession of the murder weapon when he was apprehended. The suspect was charged and was finally found guilty of murder on August 28, 2012, and subsequently sentenced to life in prison without possibility of parole. Detective Haws had served with the Tulare County Sheriff's Office for 10 years. He is survived by his wife, three young children, mother, brother, sister, and stepfather.",38,10 years,364,Gunfire,"Monday, December 17, 2007",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life,100.0,,,,,,,,[],,,,,,,,,
Detective Monty L. Conley and Detective Joe R. Landin Memorial Highway,Detective Monty L Conley and Detective Joe R Landin,highway,https://www.odmp.org/officer/3333-detective-monty-lewis-conley,Detective Monty Lewis Conley,"Detective Monty Conley and Detective Joe Landin were killed when their vehicle was broadsided by another vehicle that ran a stop sign on Avenue 120 in Pixley,  California. At 12:40 p.m., the undercover detectives were returning to the sheriff's office headquarters after participating in a narcotics investigation and heading east on Avenue 120. After exiting Highway 99, the driver of a car failed to stop and hit the officers' unmarked patrol car. The force of the impact pushed the patrol car off the road, flinging the car airborne and causing it to roll down the highway embankment. When their vehicle stopped, both Detective Conley and Detective Landin were trapped under their car. They died at the scene. The driver of the vehicle that struck them was convicted of vehicular manslaughter with gross negligence and sentenced to five years. Detective Conley had served with the Tulare County Sheriff's Office for 12 years and previously served with the Woodlake Police Department. He was survived by his wife, son, and father.",33,13 years,13,Automobile crash,"Monday, August 5, 1985",Cause: Automobile crash Related Line of Duty Deaths: Detective Joe Ruiz Landin,92.3076923076923,,,,,,,,[],,,,,,,,,
Detective Raul Vasquez Gama Memorial Highway,Detective Raul Vasquez Gama,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Detective Sergeant Thomas A. Smith, Jr. Memorial Highway",Detective Sergeant Thomas A Smith Jr,highway,https://www.odmp.org/officer/21919-detective-sergeant-thomas-a-smith-jr,"Detective Sergeant Thomas A. Smith, Jr","Detective Sergeant Tommy Smith was accidentally shot and killed by another officer while conducting a probation check and warrant service at an apartment on Dougherty Road in Dublin at approximately 1:00 pm. The subject they were searching for was wanted for several robberies on BART property. The officers conducting the check had made a forced entry into the apartment when a round was discharged, striking Sergeant Smith. He was transported to Eden Medical Center where he succumbed to the wound. The subject wanted in the initial search had already been taken into custody by another agency prior to the start of the search. Sergeant Smith had served with the Bay Area Rapid Transit (BART) Police Department for 20 years. He is survived by his wife, who also serves with the department and his 6-year-old daughter.",42,20 years,34,Gunfire (Inadvertent),"Tuesday, January 21, 2014",Cause: Gunfire (Inadvertent),97.2972972972973,,,,,,,,[],,,,,,,,,
Detectives Mike Lane and John Pierce Memorial Highway,Detectives Mike Lane and John Pierce,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Doctor June McCarroll Memorial Freeway,Doctor June McCarroll Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Don Clausen Highway,Don Clausen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Donald D. Doyle Highway,Donald D Doyle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Donald E. DeMers Highway,Donald E DeMers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Donald Mark Lichliter Memorial Highway,Donald Mark Lichliter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Donna P. Mauzy Memorial Freeway,Donna P Mauzy Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Downey Police Officer Ricardo Galvez Memorial Highway,Downey Police Officer Ricardo Galvez,highway,https://www.odmp.org/officer/22666-police-officer-ricardo-galvez,Police Officer Ricardo Galvez,"Police Officer Ricky Galvez was shot and killed from ambush while he sat in his vehicle in the Downey Police Department's parking lot at approximately 11:00 pm. Officer Galvez was preparing to go off duty when he was approached by three suspects.  One of the suspects fired into Officer Galvez's car, fatally wounding him. Another officer who was nearby heard the shots and pursued the subjects into the neighboring city of Montebello, where they bailed out of their vehicle, fled on foot, and escaped. The three suspects were apprehended the next day and charged with murder. The shooter received 50 years to life for first-degree murder. The 2nd suspect received 30 years to life for second-degree murder. The third suspect, who was 16, brokered a deal and will be released when he is 25. Officer Galvez was a U.S. Marine Corps veteran and had served with the Downey Police Department for five years.  He is survived by his mother, brother, and sisters.",29,5 years,172,Gunfire,"Wednesday, November 18, 2015",Cause: Gunfire Weapon: Gun; Unknown type Offender: 50 years to life and 30 years to life,100.0,,,,,,,,[],,,,,,,,,
Dr. Sally Ride Memorial Highway,Dr Sally Ride,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dutch Flat and Donner Lake Wagon Road,Dutch Flat and Donner Lake Wagon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dwight D. Eisenhower Highway,Dwight D Eisenhower,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower_National_Fish_Hatchery,,[],,,,,,,,,
Dwight David Eisenhower Memorial Freeway,Dwight David Eisenhower Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
E.G. Lewis Highway,EG Lewis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Earle W. Wrieden Memorial Highway,Earle W Wrieden,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eastshore Freeway,Eastshore Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
El Camino Real,El Camino Real,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
El Camino Real (additional routes),El Camino Real additional routes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
El Monte Police Officer Donald Ralph Johnston Memorial Highway,El Monte Police Officer Donald Ralph Johnston,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
El Segundo Freeway,El Segundo Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eric Seastrand Memorial Highway,Eric Seastrand,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eric W. Rood Memorial Expressway,Eric W Rood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Escondido Freeway,Escondido Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Esperanza Firefighters Memorial Highway,Esperanza Firefighters,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Esteban Bahena Memorial Highway,Esteban Bahena,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Esther Padilla Memorial Highway,Esther Padilla,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Eugene ""Gene"" Chappie Memorial Highway",Eugene Gene Chappie,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Everett and Louella Thomas Memorial Highway,Everett and Louella Thomas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Farm-to-Fork Corridor,FarmtoFork,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Federal Correctional Officer Scott Williams Memorial Highway,Federal Correctional Officer Scott Williams,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Filipino-American Highway,FilipinoAmerican,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Fire Captain Ramon Figueroa and Firefighter Patrick Jones Memorial Highway,Fire Captain Ramon Figueroa and Firefighter Patrick Jones,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Fire Chief F. S. ""Pete"" Pedroza Memorial Highway",Fire Chief F S Pete Pedroza,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Firefighter Michael ""Mikey"" Hallenbeck Memorial Highway",Firefighter Michael Mikey Hallenbeck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Firefighter Steven Rucker Memorial Highway,Firefighter Steven Rucker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Foothill Freeway,Foothill Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frank F. Momyer Bypass,Frank F Momyer Bypass,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frank Lanterman Freeway,Frank Lanterman Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frank P. Belotti Freeway,Frank P Belotti Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frank P. Belotti Memorial Freeway,Frank P Belotti Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Frederick E. Terman Memorial Highway,Frederick E Terman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Fullerton Police Officer Jerry Hatch Memorial Highway,Fullerton Police Officer Jerry Hatch,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Garden Grove Freeway,Garden Grove Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Garden Grove Police Officers Memorial Highway,Garden Grove Police Officers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gardena Freeway,Gardena Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gateway to the Pinnacles Highway,Gateway to the Pinnacles,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Aln Ingalls Memorial Highway,George Aln Ingalls,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Glendale Freeway,Glendale Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Glendale Police Officer Charles A. Lazzaretto Memorial Freeway,Glendale Police Officer Charles A Lazzaretto Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
